REAL NEWS,Subjectivity,Polarity
EUTIMES-NET,0.545757930593996,0.045395997445177756
EUTIMES-NET,0.25098039215686274,0.08480392156862746
EUTIMES-NET,0.4536796536796538,0.16269841269841276
FELLOWSHIPOFTHEMINDS-COM,0.3708333333333333,0.1075
FELLOWSHIPOFTHEMINDS-COM,0.20699855699855704,0.011025842844024657
FELLOWSHIPOFTHEMINDS-COM,0.40280920060331815,-0.06642156862745098
FELLOWSHIPOFTHEMINDS-COM,0.43902116402116403,0.03095238095238096
FELLOWSHIPOFTHEMINDS-COM,0.49107142857142855,0.09821428571428573
FELLOWSHIPOFTHEMINDS-COM,0.44320426487093156,0.10483164983164982
FELLOWSHIPOFTHEMINDS-COM,0.41896890987800084,-0.03861668634395907
FELLOWSHIPOFTHEMINDS-COM,0.3874999999999999,0.036111111111111115
FELLOWSHIPOFTHEMINDS-COM,0.4633786583786584,0.11499401061901067
FELLOWSHIPOFTHEMINDS-COM,0.6061859668109668,-0.004622113997113967
FELLOWSHIPOFTHEMINDS-COM,0.3875,0.1375
FELLOWSHIPOFTHEMINDS-COM,0.43452380952380953,0.10674603174603176
FELLOWSHIPOFTHEMINDS-COM,0.19999999999999998,-0.09523809523809525
FELLOWSHIPOFTHEMINDS-COM,0.5392267267267269,0.2821383599508599
FELLOWSHIPOFTHEMINDS-COM,0.5368686868686868,0.2410432449494949
FELLOWSHIPOFTHEMINDS-COM,0.5547903850535428,0.2027967646388699
FELLOWSHIPOFTHEMINDS-COM,0.423015873015873,0.009523809523809516
FELLOWSHIPOFTHEMINDS-COM,0.5232649071358748,0.21567693059628545
FELLOWSHIPOFTHEMINDS-COM,0.47218337218337225,0.13986013986013984
FELLOWSHIPOFTHEMINDS-COM,0.3302380952380953,0.21900000000000003
FELLOWSHIPOFTHEMINDS-COM,0.30036155202821874,0.037231040564373895
FELLOWSHIPOFTHEMINDS-COM,0.3211538461538461,0.1825174825174825
FELLOWSHIPOFTHEMINDS-COM,0.41730055658627085,0.012213976499690778
FELLOWSHIPOFTHEMINDS-COM,0.4391666666666666,0.06756944444444446
FELLOWSHIPOFTHEMINDS-COM,0.4036267995570321,-0.0828626799557032
FELLOWSHIPOFTHEMINDS-COM,0.4036267995570321,-0.0828626799557032
FELLOWSHIPOFTHEMINDS-COM,0.5708390022675736,0.19388605442176873
FELLOWSHIPOFTHEMINDS-COM,0.3413398692810458,0.05947712418300653
FILMSFORACTION-ORG,0.43125,0.11875
FILMSFORACTION-ORG,0.33333333333333337,0.10625
FILMSFORACTION-ORG,0.4379166666666666,0.12208333333333335
FILMSFORACTION-ORG,0.33972870349988993,0.11368313889500332
FILMSFORACTION-ORG,0.4835858585858586,0.10568181818181821
FILMSFORACTION-ORG,0.4200777710661432,0.1091146934460888
FILMSFORACTION-ORG,0.47593650793650794,0.1012063492063492
FILMSFORACTION-ORG,0.375,0.125
FILMSFORACTION-ORG,0.4753328741965106,0.3023394455922865
FILMSFORACTION-ORG,0.5222158218125962,0.1320093213238375
FILMSFORACTION-ORG,0.4,-0.06388888888888888
FILMSFORACTION-ORG,0.42437219346310256,0.06706337854065125
FILMSFORACTION-ORG,0.75,0.42500000000000004
FILMSFORACTION-ORG,0.42514013764013764,0.06298007548007548
FILMSFORACTION-ORG,0.4621261053978701,0.07831839911722265
FILMSFORACTION-ORG,0.4863372472276579,0.21742068433849263
FILMSFORACTION-ORG,0.3961140147115757,0.09537843592721641
FILMSFORACTION-ORG,0.40075077069395254,0.050530610487996876
FILMSFORACTION-ORG,0.16229946524064176,0.09055258467023172
FILMSFORACTION-ORG,0.35462962962962963,0.006481481481481474
FILMSFORACTION-ORG,0.06,0.0
FILMSFORACTION-ORG,0.330952380952381,0.07857142857142858
FILMSFORACTION-ORG,0.42311253561253553,0.05377492877492878
FILMSFORACTION-ORG,0.24821428571428572,0.08571428571428572
FILMSFORACTION-ORG,0.5817099567099567,0.15367965367965367
FILMSFORACTION-ORG,0.5916666666666667,-0.09375
FORT-RUSS-COM,0.3326402116402116,0.10953571428571426
FORT-RUSS-COM,0.30679012345679013,0.02763117283950618
FORT-RUSS-COM,0.26145833333333335,0.016666666666666663
FORT-RUSS-COM,0.5666666666666667,0.08061224489795918
FORT-RUSS-COM,0.2875,0.0494140625
FORT-RUSS-COM,0.3855979548572142,0.028147212869435095
FORT-RUSS-COM,0.3344047619047619,-0.0022950768849206342
FORT-RUSS-COM,0.32777777777777783,-0.00441468253968254
FORT-RUSS-COM,0.20303030303030303,0.1590909090909091
FORT-RUSS-COM,0.5,-0.004687500000000029
FORT-RUSS-COM,0.39311777569509526,0.056007497656982194
FORT-RUSS-COM,0.43261019283746555,0.16167032541322315
FORT-RUSS-COM,0.38,0.22999999999999998
FORT-RUSS-COM,0.3934704184704184,0.17435064935064934
FORT-RUSS-COM,0.4054092026694767,0.07401010566678373
FORT-RUSS-COM,0.15714285714285717,-0.12998511904761906
FORT-RUSS-COM,0.5603174603174603,-0.05899470899470898
FORT-RUSS-COM,0.27629621744375843,0.027804056002058052
FORT-RUSS-COM,0.24372201872201865,-0.03233809015059016
FORT-RUSS-COM,0.3067864306236399,0.03437279774489076
FORT-RUSS-COM,0.41785714285714287,0.08861607142857143
FORT-RUSS-COM,0.14907407407407405,0.025000000000000005
FORT-RUSS-COM,0.4601731601731602,0.22448051948051956
FORT-RUSS-COM,0.3966178947136394,0.08224696432409202
FORT-RUSS-COM,0.4227777777777778,-0.20777777777777776
FORT-RUSS-COM,0.2561904761904762,0.024523809523809517
FORT-RUSS-COM,0.3159090909090909,-0.08106060606060606
FORT-RUSS-COM,0.1888888888888889,-0.03888888888888889
FORT-RUSS-COM,0.4027610441767068,0.07758534136546184
FORT-RUSS-COM,0.33385714285714285,0.0625200892857143
FORT-RUSS-COM,0.42144279331779333,0.09911713286713288
FORT-RUSS-COM,0.3007645903479237,0.10231832210998881
FORT-RUSS-COM,0.5291666666666667,0.2375
FORT-RUSS-COM,0.7,0.29375
FORT-RUSS-COM,0.30000000000000004,-0.023828125000000006
FORT-RUSS-COM,0.2564009661835749,0.08376358695652175
FORT-RUSS-COM,0.42383449883449886,-0.11124708624708628
FORT-RUSS-COM,0.3227994227994228,0.03758511453823953
FORT-RUSS-COM,0.45159984459984465,0.006768842268842271
FORT-RUSS-COM,0.4161424073761737,0.024130948867150163
FORT-RUSS-COM,0.44317484914075816,0.09589933425160697
FORT-RUSS-COM,0.26186868686868686,-0.024368686868686873
FORT-RUSS-COM,0.3,-0.01
FORT-RUSS-COM,0.31419444444444444,0.07434722222222223
FORT-RUSS-COM,0.38150194438330026,0.05815246899992662
FORT-RUSS-COM,0.31510540184453223,0.07849267127799736
FORT-RUSS-COM,0.46646399055489957,-0.024619039420175785
FORT-RUSS-COM,0.43364297739297747,-0.013192377645502648
FORT-RUSS-COM,0.19999999999999998,-0.06510416666666667
FORT-RUSS-COM,0.37741922711434905,0.014301552106430146
FORT-RUSS-COM,0.4056013785269104,0.09077369439071567
FORT-RUSS-COM,0.4720238095238095,0.02205357142857143
FORT-RUSS-COM,0.36278195488721804,0.06541353383458645
FORT-RUSS-COM,0.3656923918992885,0.002627257799671588
FORT-RUSS-COM,0.38727858293075684,0.06503874798711755
FORT-RUSS-COM,0.28833333333333333,0.033636363636363645
FORT-RUSS-COM,0.36329004329004333,0.09075757575757577
FORT-RUSS-COM,0.25,0.48828125
FORT-RUSS-COM,0.4016387559808613,0.07859750583845979
FORT-RUSS-COM,0.42785812672176315,0.14142561983471078
FORT-RUSS-COM,0.36078385899814475,0.04703298933209648
FORT-RUSS-COM,0.34079418468005424,0.08182186171316606
FORT-RUSS-COM,0.4106195887445887,0.13942268668831168
FORT-RUSS-COM,0.2900932400932401,0.07843822843822844
FORT-RUSS-COM,0.3273809523809524,-0.026458333333333327
FORT-RUSS-COM,0.4474146224146224,0.10363437199374699
FORT-RUSS-COM,0.5081740229467504,0.16684321570685207
FORT-RUSS-COM,0.4342374924653404,0.0857317524247904
FORT-RUSS-COM,0.4574715712939064,-0.04613186615978495
FORT-RUSS-COM,0.24583333333333335,-0.062499999999999986
FORT-RUSS-COM,0.3867059810937362,0.09853962364166448
FORT-RUSS-COM,0.4241312741312741,0.06851142944892945
FORT-RUSS-COM,0.2122222222222222,-0.013020833333333332
FORT-RUSS-COM,0.3273809523809524,-0.06785714285714285
FORT-RUSS-COM,0.43353535353535355,0.12678661616161616
FORT-RUSS-COM,0.40066666666666667,0.15208333333333335
FREEDOMOUTPOST-COM,0.34664914450628764,0.047015897267998125
FREEDOMOUTPOST-COM,0.3476631393298058,-0.039285714285714285
FREEDOMOUTPOST-COM,0.5402777777777777,0.09055555555555554
FREEDOMOUTPOST-COM,0.5975,0.03749999999999999
FREEDOMOUTPOST-COM,0.4858024691358025,0.20160493827160492
FREEDOMOUTPOST-COM,0.4467337334382787,0.04883830184966549
FREEDOMOUTPOST-COM,0.49891671820243244,-0.031727478870336015
FREEDOMOUTPOST-COM,0.527583774250441,0.2528924162257496
FREEDOMOUTPOST-COM,0.34993300350443207,0.05462275819418676
FREEDOMOUTPOST-COM,0.44851621808143544,0.07259316770186332
FREEDOMOUTPOST-COM,0.4901485901485902,0.06393325143325143
FREEDOMOUTPOST-COM,0.43267350928641257,-0.012267839687194535
FREEDOMOUTPOST-COM,0.43333333333333335,-0.28958333333333336
FREEDOMOUTPOST-COM,0.3850448933782267,0.03946408529741863
FREEDOMOUTPOST-COM,0.3548644338118022,0.0628189792663477
FREEDOMOUTPOST-COM,0.5295454545454544,-0.09318181818181817
FREEDOMOUTPOST-COM,0.49283400507538433,0.11504683534855951
FREEDOMOUTPOST-COM,0.2933712121212121,0.11611032196969698
FREEDOMOUTPOST-COM,0.5289215686274509,-0.07303921568627451
FROMTHETRENCHESWORLDREPORT-COM,0.28571428571428575,0.10357142857142856
FROMTHETRENCHESWORLDREPORT-COM,0.31739926739926744,0.013681318681318676
FROMTHETRENCHESWORLDREPORT-COM,0.5195269016697589,0.23376623376623376
FROMTHETRENCHESWORLDREPORT-COM,0.4,-0.25
FROMTHETRENCHESWORLDREPORT-COM,0.5195269016697589,0.23376623376623376
FROMTHETRENCHESWORLDREPORT-COM,0.5195269016697589,0.23376623376623376
FROMTHETRENCHESWORLDREPORT-COM,0.5251872001872002,0.23117409617409618
FROMTHETRENCHESWORLDREPORT-COM,0.5195269016697589,0.23376623376623376
FROMTHETRENCHESWORLDREPORT-COM,0.5195269016697589,0.23376623376623376
FROMTHETRENCHESWORLDREPORT-COM,0.38455013455013454,0.1581900081900082
FROMTHETRENCHESWORLDREPORT-COM,0.5583333333333333,0.1818181818181818
FROMTHETRENCHESWORLDREPORT-COM,0.28571428571428575,0.10357142857142856
FROMTHETRENCHESWORLDREPORT-COM,0.41726190476190483,0.2080357142857143
FROMTHETRENCHESWORLDREPORT-COM,0.25306878306878305,-0.018195045695045698
FROMTHETRENCHESWORLDREPORT-COM,0.5195269016697589,0.23376623376623376
FROMTHETRENCHESWORLDREPORT-COM,0.5195269016697589,0.23376623376623376
FROMTHETRENCHESWORLDREPORT-COM,0.5195269016697589,0.23376623376623376
FROMTHETRENCHESWORLDREPORT-COM,0.363974358974359,0.04878205128205128
FROMTHETRENCHESWORLDREPORT-COM,0.6096674225245652,0.06544595616024185
FROMTHETRENCHESWORLDREPORT-COM,0.49087301587301585,0.22103174603174602
FROMTHETRENCHESWORLDREPORT-COM,0.5195269016697589,0.23376623376623376
FROMTHETRENCHESWORLDREPORT-COM,0.5195269016697589,0.23376623376623376
FROMTHETRENCHESWORLDREPORT-COM,0.5195269016697589,0.23376623376623376
FROMTHETRENCHESWORLDREPORT-COM,0.43702651515151514,0.0014204545454545442
FROMTHETRENCHESWORLDREPORT-COM,0.28571428571428575,0.10357142857142856
FROMTHETRENCHESWORLDREPORT-COM,0.5195269016697589,0.23376623376623376
FROMTHETRENCHESWORLDREPORT-COM,0.5195269016697589,0.23376623376623376
FROMTHETRENCHESWORLDREPORT-COM,0.5195269016697589,0.23376623376623376
FROMTHETRENCHESWORLDREPORT-COM,0.554320987654321,0.1119949494949495
FROMTHETRENCHESWORLDREPORT-COM,0.4,0.255
FROMTHETRENCHESWORLDREPORT-COM,0.4068095551791203,0.06788655185394318
FROMTHETRENCHESWORLDREPORT-COM,0.4339506172839506,-0.057407407407407414
FROMTHETRENCHESWORLDREPORT-COM,0.43796296296296294,-0.07685185185185185
FROMTHETRENCHESWORLDREPORT-COM,0.5195269016697589,0.23376623376623376
FROMTHETRENCHESWORLDREPORT-COM,0.4236449314574313,0.055658707611832614
FRONTPAGEMAG-COM,0.44487967229902714,0.0829621095750128
FRONTPAGEMAG-COM,0.4295454545454545,0.08636363636363638
FRONTPAGEMAG-COM,0.5377996482683982,0.0018763528138528176
FRONTPAGEMAG-COM,0.3778181818181818,0.026319696969696972
FRONTPAGEMAG-COM,0.42546620046620054,0.09943181818181818
FRONTPAGEMAG-COM,0.4263144841269839,0.09293154761904762
FRONTPAGEMAG-COM,0.27807017543859647,0.06359649122807016
FRONTPAGEMAG-COM,0.3497632575757576,0.05643939393939394
FRONTPAGEMAG-COM,0.48936877076411966,0.06697120708748616
FRONTPAGEMAG-COM,0.47123179850452585,0.056163911845730025
FRONTPAGEMAG-COM,0.33092959671907046,0.018570289359763046
FRONTPAGEMAG-COM,0.6207039337474121,0.16149068322981366
FRONTPAGEMAG-COM,0.4055555555555556,0.09226190476190477
FRONTPAGEMAG-COM,0.4125375375375376,0.09165165165165165
FRONTPAGEMAG-COM,0.44649744195198743,0.17652499016135378
FRONTPAGEMAG-COM,0.40914918414918416,0.02062937062937064
FRONTPAGEMAG-COM,0.4689241917502787,-0.06322463768115942
FRONTPAGEMAG-COM,0.4113683127572017,0.029372427983539087
FRONTPAGEMAG-COM,0.4522727272727272,0.024999999999999998
FRONTPAGEMAG-COM,0.3811188811188811,0.08741258741258742
FRONTPAGEMAG-COM,0.4686707410236821,0.1498771326712503
FRONTPAGEMAG-COM,0.5262676366843034,0.1260251322751323
FRONTPAGEMAG-COM,0.3897939213564215,-0.00041351010101010335
FRONTPAGEMAG-COM,0.4233059617150526,0.07289627880536974
FRONTPAGEMAG-COM,0.5922824302134647,-0.028899835796387524
FRONTPAGEMAG-COM,0.56281179138322,0.08769274376417234
FRONTPAGEMAG-COM,0.27435897435897433,0.13846153846153847
FRONTPAGEMAG-COM,0.2895833333333333,-0.09851190476190474
FRONTPAGEMAG-COM,0.4390807585660529,0.03511533401239283
FRONTPAGEMAG-COM,0.43094866629520096,0.05031446001743029
FRONTPAGEMAG-COM,0.6685185185185185,-0.11111111111111109
FRONTPAGEMAG-COM,0.4434573002754821,0.13174931129476583
FRONTPAGEMAG-COM,0.391025641025641,0.09423076923076924
FRONTPAGEMAG-COM,0.362422865013774,0.05285261707988979
FRONTPAGEMAG-COM,0.4309457209457209,0.10361888111888112
FRONTPAGEMAG-COM,0.46026334776334754,-0.007767728303442585
FRONTPAGEMAG-COM,0.7590909090909091,-0.11305704099821744
FRONTPAGEMAG-COM,0.4557692307692307,0.05544871794871794
FRONTPAGEMAG-COM,0.5214285714285714,-0.016666666666666663
FRONTPAGEMAG-COM,0.437593984962406,0.04072681704260652
FRONTPAGEMAG-COM,0.5218265360370624,-0.005258126376547433
FRONTPAGEMAG-COM,0.449963924963925,0.05468975468975468
FRONTPAGEMAG-COM,0.45188888888888906,0.0636111111111111
FRONTPAGEMAG-COM,0.4494643403734313,-0.03799739822467096
FRONTPAGEMAG-COM,0.5626535717657213,0.059594779571415055
FRONTPAGEMAG-COM,0.5627943121693123,-0.034599206349206345
FRONTPAGEMAG-COM,0.44948903555460934,0.1832073664040877
FRONTPAGEMAG-COM,0.4431547619047619,0.08265692640692641
FRONTPAGEMAG-COM,0.5712962962962963,-0.06772486772486774
GALACTICCONNECTION-COM,0.33490918803418795,0.07799526862026862
GALACTICCONNECTION-COM,0.45641025641025645,0.2466346153846154
GALACTICCONNECTION-COM,0.45641025641025645,0.2466346153846154
GALACTICCONNECTION-COM,0.45641025641025645,0.2466346153846154
GALACTICCONNECTION-COM,0.45641025641025645,0.2466346153846154
GALACTICCONNECTION-COM,0.45641025641025645,0.2466346153846154
GALACTICCONNECTION-COM,0.568070648172689,0.17428144417940333
GALACTICCONNECTION-COM,0.4658008658008658,0.12700216450216453
GALACTICCONNECTION-COM,0.45641025641025645,0.2466346153846154
GALACTICCONNECTION-COM,0.45641025641025645,0.2466346153846154
GALACTICCONNECTION-COM,0.4972902097902097,0.24686771561771564
GALACTICCONNECTION-COM,0.5781444313262493,0.25146497441952
GALACTICCONNECTION-COM,0.4432234432234433,0.12161172161172161
GALACTICCONNECTION-COM,0.5078814476927684,0.10882524707996406
GALACTICCONNECTION-COM,0.45977983920841053,0.04919279529993817
GALACTICCONNECTION-COM,0.3140625,0.020572916666666666
GALACTICCONNECTION-COM,0.45641025641025645,0.2466346153846154
GALACTICCONNECTION-COM,0.4035663858244505,0.11548705177737432
GALACTICCONNECTION-COM,0.3483488733488734,0.10473970473970472
GALACTICCONNECTION-COM,0.45641025641025645,0.2466346153846154
GALACTICCONNECTION-COM,0.45641025641025645,0.2466346153846154
GALACTICCONNECTION-COM,0.45641025641025645,0.2466346153846154
GALACTICCONNECTION-COM,0.45641025641025645,0.2466346153846154
GEOENGINEERINGWATCH-ORG,0.44187242798353915,0.11923868312757202
GEOENGINEERINGWATCH-ORG,0.4078658008658009,0.12148484848484851
GEOENGINEERINGWATCH-ORG,0.49144385026737974,0.1337566844919786
GEOENGINEERINGWATCH-ORG,0.5406740565831476,0.10345883073155801
GEOENGINEERINGWATCH-ORG,0.46091169124164055,0.0686991378615744
GEOENGINEERINGWATCH-ORG,0.5356481481481482,0.0899537037037037
GODLIKEPRODUCTIONS-COM,0.07500000000000001,-0.075
GODLIKEPRODUCTIONS-COM,0.20000000000000004,0.06666666666666667
GODLIKEPRODUCTIONS-COM,0.335,-0.06
GODLIKEPRODUCTIONS-COM,0.437987012987013,0.0038961038961038874
GODLIKEPRODUCTIONS-COM,0.3452380952380952,0.011904761904761899
GODLIKEPRODUCTIONS-COM,0.5022222222222222,0.023749999999999997
GODLIKEPRODUCTIONS-COM,0.385,0.2437037037037037
GODLIKEPRODUCTIONS-COM,0.460947318810222,-0.06397674905739423
GODLIKEPRODUCTIONS-COM,0.4133333333333334,0.13999999999999999
GODLIKEPRODUCTIONS-COM,0.5642746913580248,0.13239688552188553
GODLIKEPRODUCTIONS-COM,0.44410256410256416,0.011538461538461536
GODLIKEPRODUCTIONS-COM,0.22651515151515153,0.012121212121212116
GODLIKEPRODUCTIONS-COM,0.47500000000000003,-0.2
GODLIKEPRODUCTIONS-COM,0.2239057239057239,0.08013468013468013
GODLIKEPRODUCTIONS-COM,0.28888888888888886,-0.13333333333333333
GODLIKEPRODUCTIONS-COM,0.95,-0.55
GODLIKEPRODUCTIONS-COM,0.42661064425770295,0.02903536414565826
GODLIKEPRODUCTIONS-COM,0.25,-0.0625
GODLIKEPRODUCTIONS-COM,0.16893939393939394,-0.05378787878787881
GODLIKEPRODUCTIONS-COM,0.0,0.0
GODLIKEPRODUCTIONS-COM,0.0,0.0
GODLIKEPRODUCTIONS-COM,0.3333333333333333,0.16805555555555557
GODLIKEPRODUCTIONS-COM,0.52,0.18444444444444444
GODLIKEPRODUCTIONS-COM,0.25833333333333336,0.16666666666666666
GODLIKEPRODUCTIONS-COM,0.125,-0.274658203125
GODLIKEPRODUCTIONS-COM,0.65625,0.375
GODLIKEPRODUCTIONS-COM,0.7999999999999999,0.0
GODLIKEPRODUCTIONS-COM,0.6888888888888888,-0.3333333333333333
GODLIKEPRODUCTIONS-COM,0.07692307692307693,0.0
GODLIKEPRODUCTIONS-COM,0.6875,0.03125000000000001
GODLIKEPRODUCTIONS-COM,0.5116666666666667,0.13625
GODLIKEPRODUCTIONS-COM,0.7111111111111111,-0.4166666666666667
GODLIKEPRODUCTIONS-COM,0.49642857142857144,0.02142857142857143
GODLIKEPRODUCTIONS-COM,0.6088235294117647,-0.0939950980392157
GODLIKEPRODUCTIONS-COM,0.6016666666666668,0.008333333333333326
GODLIKEPRODUCTIONS-COM,0.37916666666666665,0.10000000000000002
GODLIKEPRODUCTIONS-COM,0.6839506172839506,-0.007407407407407406
GODLIKEPRODUCTIONS-COM,0.95,-0.04999999999999999
GODLIKEPRODUCTIONS-COM,0.4339484126984126,0.05645709325396825
GODLIKEPRODUCTIONS-COM,0.5505050505050506,0.07093855218855219
GODLIKEPRODUCTIONS-COM,0.3880952380952381,0.2023809523809524
GODLIKEPRODUCTIONS-COM,0.6298611111111111,0.3756944444444445
GODLIKEPRODUCTIONS-COM,0.7083333333333334,-0.041666666666666664
GODLIKEPRODUCTIONS-COM,0.75,-0.265625
GODLIKEPRODUCTIONS-COM,0.65,0.18333333333333335
GODLIKEPRODUCTIONS-COM,0.4909090909090909,-0.23272727272727273
GODLIKEPRODUCTIONS-COM,0.5,0.5
GODLIKEPRODUCTIONS-COM,0.4444444444444445,0.13333333333333333
GODLIKEPRODUCTIONS-COM,0.4089285714285715,0.13880070546737214
GODLIKEPRODUCTIONS-COM,0.32648809523809524,0.024999999999999994
GODLIKEPRODUCTIONS-COM,0.2738095238095238,0.1285714285714286
GODLIKEPRODUCTIONS-COM,0.75,0.5
GODLIKEPRODUCTIONS-COM,0.5468864468864469,0.1434065934065934
GODLIKEPRODUCTIONS-COM,0.511904761904762,0.31428571428571433
GODLIKEPRODUCTIONS-COM,0.6839506172839506,-0.007407407407407406
GODLIKEPRODUCTIONS-COM,0.5187037037037037,0.11770370370370373
GODLIKEPRODUCTIONS-COM,0.6055555555555555,0.03518518518518519
GODLIKEPRODUCTIONS-COM,0.9,0.2
GODLIKEPRODUCTIONS-COM,0.5228158205430932,0.11483175914994098
GODLIKEPRODUCTIONS-COM,0.5228207924391133,0.12837422755361685
GODLIKEPRODUCTIONS-COM,0.22777777777777777,0.2263888888888889
GODLIKEPRODUCTIONS-COM,0.3399725274725275,0.12967032967032968
GODLIKEPRODUCTIONS-COM,0.8,-0.6
GODLIKEPRODUCTIONS-COM,0.4333333333333333,-0.06666666666666667
GODLIKEPRODUCTIONS-COM,0.4625,0.2875
GODLIKEPRODUCTIONS-COM,0.5388888888888889,-0.03180555555555555
GOVTSLAVES-INFO,0.3626984126984127,0.04003527336860671
GREANVILLEPOST-COM,0.3871702197173896,0.07008800947480193
GREANVILLEPOST-COM,0.3836772486772487,0.05665343915343916
GREANVILLEPOST-COM,0.45068513348887235,0.09432841993589659
GREANVILLEPOST-COM,0.39883407056635406,0.040745247753121765
GREANVILLEPOST-COM,0.4801170620938061,0.12034897703502358
GREANVILLEPOST-COM,0.4872068230277185,-0.0855366027007818
GREANVILLEPOST-COM,0.41742789236906885,0.06705262711145063
GREANVILLEPOST-COM,0.4078378312604505,0.0412617959641769
GREANVILLEPOST-COM,0.4431085079075028,0.07049560573429915
GREANVILLEPOST-COM,0.3482510288065843,0.02503086419753086
GREANVILLEPOST-COM,0.43082251082251083,0.024728102947281026
GREANVILLEPOST-COM,0.38432359307359304,0.08669538794538796
GREANVILLEPOST-COM,0.4155739590522199,0.03264320220841958
GREANVILLEPOST-COM,0.4809030538622373,0.07812269929616866
GREANVILLEPOST-COM,0.47849949981851825,0.08836491558884198
GREANVILLEPOST-COM,0.3825053418803419,0.08368055555555555
GREANVILLEPOST-COM,0.3995507731179668,0.07683647599655503
GREANVILLEPOST-COM,0.41566750217913,0.048279891942682625
GREANVILLEPOST-COM,0.4433493975160643,0.08449709681852538
GREANVILLEPOST-COM,0.40419460447655936,0.06702185658952577
GREANVILLEPOST-COM,0.4669188639643183,0.1015905811360357
GREANVILLEPOST-COM,0.4821776437847867,0.18334106369820655
GREANVILLEPOST-COM,0.4867252654752653,0.04467157842157841
GREANVILLEPOST-COM,0.42503383458646626,0.07930907761828813
GREANVILLEPOST-COM,0.39406525213700117,0.0766974679530733
GREANVILLEPOST-COM,0.43985421591804563,0.008084287658755742
GREANVILLEPOST-COM,0.45536354326676914,0.17597286226318487
GREANVILLEPOST-COM,0.454919792640057,0.07690053460978574
GREANVILLEPOST-COM,0.39039953159787877,0.13336207181248502
GREANVILLEPOST-COM,0.37628452896310033,0.04813762626262626
GREANVILLEPOST-COM,0.37841748768472916,-0.02201354679802955
GREANVILLEPOST-COM,0.3666775086775088,0.06003654303654304
GREANVILLEPOST-COM,0.4003917838545168,0.055682602421732855
GREANVILLEPOST-COM,0.4424581743888672,0.08042720343462913
GREANVILLEPOST-COM,0.5359118785255148,0.0055985996326905485
GREANVILLEPOST-COM,0.4300115207373273,-0.011386328725038407
GREANVILLEPOST-COM,0.4536792988432331,0.007941904407068347
GREANVILLEPOST-COM,0.4227645502645502,-0.05597567287784679
GREANVILLEPOST-COM,0.5387566137566138,0.030555555555555575
GREANVILLEPOST-COM,0.4844652482933733,0.17580898268398276
GREANVILLEPOST-COM,0.42866843033509716,0.09667989417989417
GREANVILLEPOST-COM,0.4833355512799958,0.08994554005665119
GREANVILLEPOST-COM,0.3729827495736588,0.042311917880099685
GREANVILLEPOST-COM,0.40382070707070705,-0.009184343434343439
GREANVILLEPOST-COM,0.3646251302709632,0.05392090047298381
GREANVILLEPOST-COM,0.3921005459935543,0.0655744873064788
GREANVILLEPOST-COM,0.40280787897347364,0.08593965609238927
GREANVILLEPOST-COM,0.3995310245310245,0.04304653679653678
GREANVILLEPOST-COM,0.3724425046720129,0.06680779693894445
GREANVILLEPOST-COM,0.40492088321035685,0.08339636423518003
GREANVILLEPOST-COM,0.4750034446649033,0.07800374779541443
GREANVILLEPOST-COM,0.3810150226265929,0.026051005927038975
GREANVILLEPOST-COM,0.4308057152319446,0.11639107704681473
GREANVILLEPOST-COM,0.3988734448734451,0.09120328770328771
GREANVILLEPOST-COM,0.41746972109409314,0.03435650265424135
GREANVILLEPOST-COM,0.5011733235318141,0.0595581148411337
GREANVILLEPOST-COM,0.40872442607897125,0.08235484061393154
GREANVILLEPOST-COM,0.4150740599270009,0.05832197406591872
GREANVILLEPOST-COM,0.3685209235209236,0.039411629665640366
GREANVILLEPOST-COM,0.3626954632668918,0.07444907622139768
GREANVILLEPOST-COM,0.4394464058056291,0.11726386612308944
GREANVILLEPOST-COM,0.42619459905174195,0.07746572871572872
GREANVILLEPOST-COM,0.5127295656492737,0.14794029976511722
GREANVILLEPOST-COM,0.4578076437451435,0.06897817460317458
GREANVILLEPOST-COM,0.4702051603367393,-0.003936925647451968
GREANVILLEPOST-COM,0.4276380984807953,-0.005910995995265667
GREANVILLEPOST-COM,0.4647755941630115,0.1286289097216249
GREANVILLEPOST-COM,0.4593270735524256,0.0005656159177285877
GUARDIANLV-COM,0.3659792716244329,0.1045959595959596
GUARDIANLV-COM,0.36047815820543094,0.062072018890200704
GUARDIANLV-COM,0.5730709876543211,0.0993827160493827
GUARDIANLV-COM,0.41313388991960426,0.09682282003710575
GUARDIANLV-COM,0.5188850210499695,0.13207345918686125
GUARDIANLV-COM,0.462051329622758,0.11541496598639459
GUARDIANLV-COM,0.37321289821289827,0.19467754467754467
GUARDIANLV-COM,0.26260869565217393,0.013478260869565219
GUARDIANLV-COM,0.479301747635081,0.12633898508898508
GUARDIANLV-COM,0.3936625572495136,0.08024891774891775
GUARDIANLV-COM,0.4955986696230599,0.10478935698447893
GUARDIANLV-COM,0.41631016042780744,0.06758021390374332
GUARDIANLV-COM,0.4300254984914076,0.14345012626262632
GUARDIANLV-COM,0.25895691609977334,-0.08928571428571427
GUARDIANLV-COM,0.5464109176875135,0.17379916183107672
GUARDIANLV-COM,0.4321032292623202,0.1487909397000306
GUARDIANLV-COM,0.4261694772888804,0.09032596756477353
GUARDIANLV-COM,0.43247429653679653,0.18110203598484845
GUARDIANLV-COM,0.6000000000000001,0.44999999999999996
